"ID","YEAR","DATE","ROAD_CLASS","DISTRICT","LATITUDE","LONGITUDE","VISIBILITY","LIGHT","ROAD_CONDITION","INJURY","VEHICLE_TYPE","SPEEDING","ALCOHOL","SEASON"
5373870,2008,"2008/06/03 04:00","Collector","North York",43.793245,-79.42739,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5373871,2008,"2008/06/03 04:00","Collector","North York",43.793245,-79.42739,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Summer"
5374159,2008,"2008/06/04 04:00","Major Arterial","Etobicoke York",43.749945,-79.55229,"Clear","Daylight","Dry","Minimal","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5374160,2008,"2008/06/04 04:00","Major Arterial","Etobicoke York",43.749945,-79.55229,"Clear","Daylight","Dry","Minimal","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5374161,2008,"2008/06/04 04:00","Major Arterial","Etobicoke York",43.749945,-79.55229,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5367054,2008,"2008/06/04 04:00","Minor Arterial","Scarborough",43.798545,-79.14579,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5367055,2008,"2008/06/04 04:00","Minor Arterial","Scarborough",43.798545,-79.14579,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5375918,2008,"2008/06/05 04:00","Major Arterial","Etobicoke York",43.718045,-79.53779,"Clear","Daylight","Dry","Major","Motorcycle",FALSE,FALSE,"Summer"
5375920,2008,"2008/06/05 04:00","Major Arterial","Etobicoke York",43.718045,-79.53779,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5367714,2008,"2008/06/06 04:00","Major Arterial","Etobicoke York",43.690945,-79.47149,"Clear","Daylight","Dry","Major","Motorcycle",FALSE,FALSE,"Summer"
5367715,2008,"2008/06/06 04:00","Major Arterial","Etobicoke York",43.690945,-79.47149,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5367716,2008,"2008/06/06 04:00","Major Arterial","Etobicoke York",43.690945,-79.47149,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5368105,2008,"2008/06/08 04:00","Major Arterial","Scarborough",43.808945,-79.20269,"Clear","Daylight","Dry","Minor","Automobile, Station Wagon",TRUE,FALSE,"Summer"
5368106,2008,"2008/06/08 04:00","Major Arterial","Scarborough",43.808945,-79.20269,"Clear","Daylight","Dry","Minor","Automobile, Station Wagon",TRUE,FALSE,"Summer"
5368107,2008,"2008/06/08 04:00","Major Arterial","Scarborough",43.808945,-79.20269,"Clear","Daylight","Dry","Minimal","Other",TRUE,FALSE,"Summer"
5368108,2008,"2008/06/08 04:00","Major Arterial","Scarborough",43.808945,-79.20269,"Clear","Daylight","Dry","Minor","Other",TRUE,FALSE,"Summer"
5368110,2008,"2008/06/08 04:00","Major Arterial","Scarborough",43.808945,-79.20269,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",TRUE,FALSE,"Summer"
5368625,2008,"2008/06/08 04:00","Major Arterial","Etobicoke York",43.721045,-79.537387,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
5368626,2008,"2008/06/08 04:00","Major Arterial","Etobicoke York",43.721045,-79.537387,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
5368627,2008,"2008/06/08 04:00","Major Arterial","Etobicoke York",43.721045,-79.537387,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
5368628,2008,"2008/06/08 04:00","Major Arterial","Etobicoke York",43.721045,-79.537387,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
5368629,2008,"2008/06/08 04:00","Major Arterial","Etobicoke York",43.721045,-79.537387,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
5368630,2008,"2008/06/08 04:00","Major Arterial","Etobicoke York",43.721045,-79.537387,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5368187,2008,"2008/06/08 04:00","Major Arterial","Etobicoke York",43.742045,-79.59479,"Other","Dusk","Other","Major","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5368613,2008,"2008/06/09 04:00","Major Arterial","Scarborough",43.752045,-79.29749,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5368614,2008,"2008/06/09 04:00","Major Arterial","Scarborough",43.752045,-79.29749,"Clear","Daylight","Dry","None","Other",FALSE,FALSE,"Summer"
5368615,2008,"2008/06/09 04:00","Major Arterial","Scarborough",43.752045,-79.29749,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5377663,2008,"2008/06/11 04:00","Major Arterial","Toronto and East York",43.655745,-79.38379,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
5377664,2008,"2008/06/11 04:00","Major Arterial","Toronto and East York",43.655745,-79.38379,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
5377665,2008,"2008/06/11 04:00","Major Arterial","Toronto and East York",43.655745,-79.38379,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
5377666,2008,"2008/06/11 04:00","Major Arterial","Toronto and East York",43.655745,-79.38379,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
5377667,2008,"2008/06/11 04:00","Major Arterial","Toronto and East York",43.655745,-79.38379,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
5377668,2008,"2008/06/11 04:00","Major Arterial","Toronto and East York",43.655745,-79.38379,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Summer"
5377669,2008,"2008/06/11 04:00","Major Arterial","Toronto and East York",43.655745,-79.38379,"Clear","Daylight","Dry","None","Municipal Transit Bus (TTC)",FALSE,FALSE,"Summer"
5377671,2008,"2008/06/11 04:00","Major Arterial","Toronto and East York",43.655745,-79.38379,"Clear","Daylight","Dry","Major","Municipal Transit Bus (TTC)",FALSE,FALSE,"Summer"
5370893,2008,"2008/06/11 04:00","Major Arterial","Etobicoke York",43.594345,-79.53399,"Clear","Dusk","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5370894,2008,"2008/06/11 04:00","Major Arterial","Etobicoke York",43.594345,-79.53399,"Clear","Dusk","Dry","Fatal","Other",FALSE,FALSE,"Summer"
5384787,2008,"2008/06/12 04:00","Major Arterial","Toronto and East York",43.643945,-79.40269,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5384788,2008,"2008/06/12 04:00","Major Arterial","Toronto and East York",43.643945,-79.40269,"Clear","Daylight","Dry","Major","Bicycle",FALSE,FALSE,"Summer"
5378236,2008,"2008/06/12 04:00","Major Arterial","Toronto and East York",43.685345,-79.40789,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5378237,2008,"2008/06/12 04:00","Major Arterial","Toronto and East York",43.685345,-79.40789,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Summer"
5378234,2008,"2008/06/12 04:00","Major Arterial","Toronto and East York",43.668745,-79.39409,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5378235,2008,"2008/06/12 04:00","Major Arterial","Toronto and East York",43.668745,-79.39409,"Clear","Daylight","Dry","Major","Bicycle",FALSE,FALSE,"Summer"
5378443,2008,"2008/06/12 04:00","Local","Etobicoke York",43.676645,-79.50229,"Clear","Dark","Dry","Major","Motorcycle",FALSE,FALSE,"Summer"
5370273,2008,"2008/06/13 04:00","Major Arterial","Etobicoke York",43.601645,-79.54519,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Summer"
5370274,2008,"2008/06/13 04:00","Major Arterial","Etobicoke York",43.601645,-79.54519,"Clear","Daylight","Dry","Minor","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5370275,2008,"2008/06/13 04:00","Major Arterial","Etobicoke York",43.601645,-79.54519,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Summer"
5370276,2008,"2008/06/13 04:00","Major Arterial","Etobicoke York",43.601645,-79.54519,"Clear","Daylight","Dry","Minimal","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5370277,2008,"2008/06/13 04:00","Major Arterial","Etobicoke York",43.601645,-79.54519,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Summer"
5370278,2008,"2008/06/13 04:00","Major Arterial","Etobicoke York",43.601645,-79.54519,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5381427,2008,"2008/06/13 04:00","Major Arterial","Toronto and East York",43.655145,-79.41899,"Clear","Daylight","Dry","None","Taxi",FALSE,FALSE,"Summer"
5381428,2008,"2008/06/13 04:00","Major Arterial","Toronto and East York",43.655145,-79.41899,"Clear","Daylight","Dry","Major","Bicycle",FALSE,FALSE,"Summer"
5370282,2008,"2008/06/13 04:00","Major Arterial","North York",43.769145,-79.34659,"Rain","Dark","Wet","Minimal","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5370283,2008,"2008/06/13 04:00","Major Arterial","North York",43.769145,-79.34659,"Rain","Dark","Wet","Major","Other",FALSE,FALSE,"Summer"
5197087,2009,"2009/01/02 05:00","Collector","Scarborough",43.808345,-79.20649,"Other","Dark","Wet","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5197088,2009,"2009/01/02 05:00","Collector","Scarborough",43.808345,-79.20649,"Other","Dark","Wet","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5188773,2009,"2009/01/03 05:00","Major Arterial","Etobicoke York",43.709245,-79.50559,"Clear","Dark","Wet","Minor","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5188774,2009,"2009/01/03 05:00","Major Arterial","Etobicoke York",43.709245,-79.50559,"Clear","Dark","Wet","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5188813,2009,"2009/01/03 05:00","Major Arterial","Toronto and East York",43.651351,-79.386829,"Clear","Dark, artificial","Other","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5198948,2009,"2009/01/05 05:00","Major Arterial","Etobicoke York",43.695345,-79.59939,"Clear","Daylight","Dry","Minor","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5198949,2009,"2009/01/05 05:00","Major Arterial","Etobicoke York",43.695345,-79.59939,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5189180,2009,"2009/01/05 05:00","Major Arterial","North York",43.771945,-79.32149,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5189184,2009,"2009/01/05 05:00","Major Arterial","North York",43.771945,-79.32149,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Winter"
5189185,2009,"2009/01/05 05:00","Major Arterial","North York",43.771945,-79.32149,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Winter"
5199573,2009,"2009/01/06 05:00","Minor Arterial","Scarborough",43.806645,-79.25519,"Clear","Daylight","Wet","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5199574,2009,"2009/01/06 05:00","Minor Arterial","Scarborough",43.806645,-79.25519,"Clear","Daylight","Wet","Minor","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5199575,2009,"2009/01/06 05:00","Minor Arterial","Scarborough",43.806645,-79.25519,"Clear","Daylight","Wet","Minor","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5189456,2009,"2009/01/06 05:00","Major Arterial","North York",43.767745,-79.38309,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5189457,2009,"2009/01/06 05:00","Major Arterial","North York",43.767745,-79.38309,"Clear","Daylight","Dry","Fatal","Other",FALSE,FALSE,"Winter"
5189720,2009,"2009/01/07 05:00","Major Arterial","North York",43.693445,-79.46029,"Snow","Daylight","Slush","None","Municipal Transit Bus (TTC)",FALSE,FALSE,"Winter"
5189721,2009,"2009/01/07 05:00","Major Arterial","North York",43.693445,-79.46029,"Snow","Daylight","Slush","Major","Other",FALSE,FALSE,"Winter"
4728644,2009,"2009/01/08 05:00","Major Arterial","Toronto and East York",43.656445,-79.40769,"Clear","Daylight","Slush","Minimal","Other",FALSE,FALSE,"Winter"
4728645,2009,"2009/01/08 05:00","Major Arterial","Toronto and East York",43.656445,-79.40769,"Clear","Daylight","Slush","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
4728646,2009,"2009/01/08 05:00","Major Arterial","Toronto and East York",43.656445,-79.40769,"Clear","Daylight","Slush","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5190311,2009,"2009/01/08 05:00","Major Arterial","North York",43.796614,-79.426364,"Clear","Daylight","Slush","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5190312,2009,"2009/01/08 05:00","Major Arterial","North York",43.796614,-79.426364,"Clear","Daylight","Slush","Minor","Other",FALSE,FALSE,"Winter"
5190313,2009,"2009/01/08 05:00","Major Arterial","North York",43.796614,-79.426364,"Clear","Daylight","Slush","Major","Other",FALSE,FALSE,"Winter"
5201756,2009,"2009/01/09 05:00","Minor Arterial","Toronto and East York",43.668145,-79.34039,"Clear","Daylight","Wet","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5201757,2009,"2009/01/09 05:00","Minor Arterial","Toronto and East York",43.668145,-79.34039,"Clear","Daylight","Wet","Major","Other",FALSE,FALSE,"Winter"
5190393,2009,"2009/01/10 05:00","Major Arterial","Etobicoke York",43.683745,-79.47229,"Clear","Dark","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5190394,2009,"2009/01/10 05:00","Major Arterial","Etobicoke York",43.683745,-79.47229,"Clear","Dark","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5203197,2009,"2009/01/12 05:00","Minor Arterial","Scarborough",43.797445,-79.20479,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5203198,2009,"2009/01/12 05:00","Minor Arterial","Scarborough",43.797445,-79.20479,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Winter"
5203199,2009,"2009/01/12 05:00","Minor Arterial","Scarborough",43.797445,-79.20479,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5203156,2009,"2009/01/12 05:00","Major Arterial","North York",43.726045,-79.31349,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5203157,2009,"2009/01/12 05:00","Major Arterial","North York",43.726045,-79.31349,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Winter"
5206038,2009,"2009/01/13 05:00","Major Arterial","Scarborough",43.762645,-79.21169,"Snow","Daylight","Loose Snow","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5206039,2009,"2009/01/13 05:00","Major Arterial","Scarborough",43.762645,-79.21169,"Snow","Daylight","Loose Snow","Major","Other",FALSE,FALSE,"Winter"
5191747,2009,"2009/01/14 05:00","Major Arterial","Scarborough",43.820745,-79.29489,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5203276,2009,"2009/01/14 05:00","Major Arterial","Etobicoke York",43.683145,-79.54049,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5203277,2009,"2009/01/14 05:00","Major Arterial","Etobicoke York",43.683145,-79.54049,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Winter"
5191767,2009,"2009/01/14 05:00","Minor Arterial","Scarborough",43.814245,-79.23709,"Snow","Daylight","Wet","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5191768,2009,"2009/01/14 05:00","Minor Arterial","Scarborough",43.814245,-79.23709,"Snow","Daylight","Wet","Major","Other",FALSE,FALSE,"Winter"
5208711,2009,"2009/01/18 05:00","Major Arterial","North York",43.703845,-79.45249,"Snow","Daylight","Slush","None","Municipal Transit Bus (TTC)",FALSE,FALSE,"Winter"
5208712,2009,"2009/01/18 05:00","Major Arterial","North York",43.703845,-79.45249,"Snow","Daylight","Slush","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5217309,2009,"2009/01/19 05:00","Major Arterial","North York",43.712545,-79.36969,"Snow","Dark","Ice","Major","Other",FALSE,FALSE,"Winter"
5217310,2009,"2009/01/19 05:00","Major Arterial","North York",43.712545,-79.36969,"Snow","Dark","Ice","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5217311,2009,"2009/01/19 05:00","Major Arterial","North York",43.712545,-79.36969,"Snow","Dark","Ice","Minor","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5208124,2009,"2009/01/20 05:00","Major Arterial","Toronto and East York",43.646245,-79.36609,"Clear","Daylight","Wet","Minimal","Other",FALSE,FALSE,"Winter"
5208126,2009,"2009/01/20 05:00","Major Arterial","Toronto and East York",43.646245,-79.36609,"Clear","Daylight","Wet","Minor","Truck - Open",FALSE,FALSE,"Winter"
5208127,2009,"2009/01/20 05:00","Major Arterial","Toronto and East York",43.646245,-79.36609,"Clear","Daylight","Wet","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5859650,2009,"2009/01/21 05:00","Major Arterial","Toronto and East York",43.695323,-79.351032,"Clear","Dusk","Loose Snow","Major","Other",FALSE,FALSE,"Winter"
5859651,2009,"2009/01/21 05:00","Major Arterial","Toronto and East York",43.695323,-79.351032,"Clear","Dusk","Loose Snow","Minor","Taxi",FALSE,FALSE,"Winter"
5859652,2009,"2009/01/21 05:00","Major Arterial","Toronto and East York",43.695323,-79.351032,"Clear","Dusk","Loose Snow","Minor","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5194914,2009,"2009/01/24 05:00","Collector","Toronto and East York",43.648545,-79.34499,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5194915,2009,"2009/01/24 05:00","Collector","Toronto and East York",43.648545,-79.34499,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Winter"
5217877,2009,"2009/01/26 05:00","Major Arterial","Toronto and East York",43.654945,-79.33739,"Clear","Dark","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5217878,2009,"2009/01/26 05:00","Major Arterial","Toronto and East York",43.654945,-79.33739,"Clear","Dark","Dry","Minimal","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5212905,2009,"2009/01/28 05:00","Major Arterial","Toronto and East York",43.659045,-79.38209,"Snow","Daylight","Packed Snow","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5212906,2009,"2009/01/28 05:00","Major Arterial","Toronto and East York",43.659045,-79.38209,"Snow","Daylight","Packed Snow","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5807040,2009,"2009/01/28 05:00","Major Arterial","Etobicoke York",43.611845,-79.54379,"Clear","Dark","Loose Snow","Minor","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5807041,2009,"2009/01/28 05:00","Major Arterial","Etobicoke York",43.611845,-79.54379,"Clear","Dark","Loose Snow","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5211724,2009,"2009/01/31 05:00","Major Arterial","Etobicoke York",43.688345,-79.48289,"Clear","Dusk","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5211726,2009,"2009/01/31 05:00","Major Arterial","Etobicoke York",43.688345,-79.48289,"Clear","Dusk","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5213057,2009,"2009/02/02 05:00","Minor Arterial","Toronto and East York",43.667545,-79.32659,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5213058,2009,"2009/02/02 05:00","Minor Arterial","Toronto and East York",43.667545,-79.32659,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Winter"
5213083,2009,"2009/02/02 05:00","Major Arterial","North York",43.747545,-79.48709,"Clear","Daylight","Dry","Minor","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5213084,2009,"2009/02/02 05:00","Major Arterial","North York",43.747545,-79.48709,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Winter"
5213085,2009,"2009/02/02 05:00","Major Arterial","North York",43.747545,-79.48709,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5213086,2009,"2009/02/02 05:00","Major Arterial","North York",43.747545,-79.48709,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Winter"
5213087,2009,"2009/02/02 05:00","Major Arterial","North York",43.747545,-79.48709,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Winter"
5213088,2009,"2009/02/02 05:00","Major Arterial","North York",43.747545,-79.48709,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Winter"
5213089,2009,"2009/02/02 05:00","Major Arterial","North York",43.747545,-79.48709,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5198131,2009,"2009/02/02 05:00","Major Arterial","Scarborough",43.706345,-79.25129,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5198132,2009,"2009/02/02 05:00","Major Arterial","Scarborough",43.706345,-79.25129,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Winter"
5198134,2009,"2009/02/02 05:00","Major Arterial","Etobicoke York",43.752045,-79.54239,"Clear","Daylight","Dry","None","Truck - Open",FALSE,FALSE,"Winter"
5198135,2009,"2009/02/02 05:00","Major Arterial","Etobicoke York",43.752045,-79.54239,"Clear","Daylight","Dry","Fatal","Other",FALSE,FALSE,"Winter"
5213307,2009,"2009/02/05 05:00","Major Arterial","North York",43.749745,-79.37879,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5424413,2008,"2008/10/27 04:00","Major Arterial","Scarborough",43.748845,-79.25339,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Fall"
5213308,2009,"2009/02/05 05:00","Major Arterial","North York",43.749745,-79.37879,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Winter"
5214237,2009,"2009/02/08 05:00","Major Arterial","Toronto and East York",43.665545,-79.48289,"Clear","Dark","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5214238,2009,"2009/02/08 05:00","Major Arterial","Toronto and East York",43.665545,-79.48289,"Clear","Dark","Dry","Major","Bicycle",FALSE,FALSE,"Winter"
5201584,2009,"2009/02/09 05:00","Major Arterial","Toronto and East York",43.679945,-79.34529,"Clear","Dark","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5201585,2009,"2009/02/09 05:00","Major Arterial","Toronto and East York",43.679945,-79.34529,"Clear","Dark","Dry","Major","Other",FALSE,FALSE,"Winter"
5215696,2009,"2009/02/12 05:00","Minor Arterial","Scarborough",43.827345,-79.26519,"Rain","Dark","Wet","Major","Other",FALSE,FALSE,"Winter"
5216024,2009,"2009/03/11 04:00","Collector","North York",43.760645,-79.35849,"Clear","Daylight","Dry","None","Municipal Transit Bus (TTC)",FALSE,FALSE,"Spring"
5215597,2009,"2009/02/12 05:00","Minor Arterial","Toronto and East York",43.647745,-79.43069,"Clear","Daylight","Dry","Major","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5283705,2009,"2009/08/11 04:00","Major Arterial","Scarborough",43.808345,-79.17079,"Clear","Dark","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5253049,2009,"2009/05/22 04:00","Major Arterial","Etobicoke York",43.676145,-79.49569,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
5215599,2009,"2009/02/12 05:00","Minor Arterial","Toronto and East York",43.647745,-79.43069,"Clear","Daylight","Dry","None","Municipal Transit Bus (TTC)",FALSE,FALSE,"Winter"
5262965,2009,"2009/06/13 04:00","Major Arterial","Toronto and East York",43.670545,-79.42659,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5253167,2009,"2009/05/22 04:00","Minor Arterial","Toronto and East York",43.659045,-79.48429,"Clear","Dark","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Spring"
5223002,2009,"2009/03/11 04:00","Major Arterial","Toronto and East York",43.656345,-79.45249,"Clear","Dark","Dry","Major","Other",FALSE,FALSE,"Spring"
5204827,2009,"2009/02/13 05:00","Collector","Scarborough",43.768945,-79.23769,"Clear","Dark","Dry","Fatal","Other",FALSE,TRUE,"Winter"
5229859,2009,"2009/04/20 04:00","Minor Arterial","Toronto and East York",43.646327,-79.449046,"Rain","Daylight","Wet","Fatal","Other",FALSE,FALSE,"Spring"
5424414,2008,"2008/10/27 04:00","Major Arterial","Scarborough",43.748845,-79.25339,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Fall"
5253168,2009,"2009/05/22 04:00","Minor Arterial","Toronto and East York",43.659045,-79.48429,"Clear","Dark","Dry","Major","Bicycle",FALSE,FALSE,"Spring"
5250165,2009,"2009/06/14 04:00","Major Arterial","Etobicoke York",43.630445,-79.48349,"Clear","Dark","Dry","Major","Other",FALSE,TRUE,"Summer"
5435416,2008,"2008/10/29 04:00","Major Arterial","Scarborough",43.782245,-79.20619,"Snow","Daylight","Ice","Major","Automobile, Station Wagon",FALSE,FALSE,"Fall"
5204828,2009,"2009/02/13 05:00","Collector","Scarborough",43.768945,-79.23769,"Clear","Dark","Dry","Minor","Automobile, Station Wagon",FALSE,TRUE,"Winter"
5255192,2009,"2009/05/24 04:00","Major Arterial","Scarborough",43.770045,-79.26129,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Spring"
5250166,2009,"2009/06/14 04:00","Major Arterial","Etobicoke York",43.630445,-79.48349,"Clear","Dark","Dry","Minimal","Automobile, Station Wagon",FALSE,TRUE,"Summer"
5223003,2009,"2009/03/11 04:00","Major Arterial","Toronto and East York",43.656345,-79.45249,"Clear","Dark","Dry","None","Municipal Transit Bus (TTC)",FALSE,FALSE,"Spring"
5215961,2009,"2009/02/13 05:00","Major Arterial","North York",43.762345,-79.41119,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Winter"
5283706,2009,"2009/08/11 04:00","Major Arterial","Scarborough",43.808345,-79.17079,"Clear","Dark","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Summer"
5255193,2009,"2009/05/24 04:00","Major Arterial","Scarborough",43.770045,-79.26129,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Spring"
5792550,2009,"2009/07/16 04:00","Major Arterial","Scarborough",43.791045,-79.25189,"Clear","Dark","Dry","None","Automobile, Station Wagon",TRUE,FALSE,"Summer"
5435417,2008,"2008/10/29 04:00","Major Arterial","Scarborough",43.782245,-79.20619,"Snow","Daylight","Ice","Minimal","Automobile, Station Wagon",FALSE,FALSE,"Fall"
5428097,2008,"2008/10/29 04:00","Other","Etobicoke York",43.777845,-79.50319,"Clear","Daylight","Dry","None","Automobile, Station Wagon",FALSE,FALSE,"Fall"
5428098,2008,"2008/10/29 04:00","Other","Etobicoke York",43.777845,-79.50319,"Clear","Daylight","Dry","Minimal","Other",FALSE,FALSE,"Fall"
5428099,2008,"2008/10/29 04:00","Other","Etobicoke York",43.777845,-79.50319,"Clear","Daylight","Dry","Major","Other",FALSE,FALSE,"Fall"
5428100,2008,"2008/10/29 04:00","Other","Etobicoke York",43.777845,-79.50319,"Clear","Daylight","Dry","Minor","Other",FALSE,FALSE,"Fall"
5428101,2008,"2008/10/29 04:00","Other","Etobicoke York",43.777845,-79.50319,"Clear","Daylight","Dry","Minimal","Automobile, Station Wagon",FALSE,FALSE,"Fall"
